Student Grades Report
==================================================
ID: 0, Name: Kiana Lor, Assignment: Midterm Exam, Score: 68
ID: 30, Name: Dakota Wirth, Assignment: Discussion Board, Score: 66
ID: 30, Name: Dakota Wirth, Assignment: Final Exam, Score: 83
ID: 30, Name: Dakota Wirth, Assignment: Homework 1, Score: 14
ID: 30, Name: Dakota Wirth, Assignment: Discussion Board, Score: 6
ID: 30, Name: Dakota Wirth, Assignment: Lab Report, Score: 57
ID: 30, Name: Dakota Wirth, Assignment: Project 1, Score: 97
ID: 30, Name: Dakota Wirth, Assignment: Homework 1, Score: 73
ID: 30, Name: Dakota Wirth, Assignment: Research Paper, Score: 70
ID: 30, Name: Dakota Wirth, Assignment: Midterm Exam, Score: 18
ID: 30, Name: Dakota Wirth, Assignment: Quiz 1, Score: 66
ID: 30, Name: Dakota Wirth, Assignment: Final Exam, Score: 71
ID: 30, Name: Dakota Wirth, Assignment: Research Paper, Score: 41
ID: 30, Name: Dakota Wirth, Assignment: Lab Report, Score: 49
ID: 30, Name: Dakota Wirth, Assignment: Lab Report, Score: 49
ID: 30, Name: Dakota Wirth, Assignment: Presentation, Score: 31
ID: 31, Name: Lauren Klocker, Assignment: Case Study, Score: 3
ID: 31, Name: Lauren Klocker, Assignment: Final Exam, Score: 7
ID: 31, Name: Lauren Klocker, Assignment: Homework 1, Score: 28
ID: 31, Name: Lauren Klocker, Assignment: Lab Report, Score: 6
ID: 31, Name: Lauren Klocker, Assignment: Discussion Board, Score: 92
ID: 31, Name: Lauren Klocker, Assignment: Project 1, Score: 45
ID: 31, Name: Lauren Klocker, Assignment: Midterm Exam, Score: 36
ID: 31, Name: Lauren Klocker, Assignment: Quiz 1, Score: 12
ID: 31, Name: Lauren Klocker, Assignment: Final Exam, Score: 7
ID: 31, Name: Lauren Klocker, Assignment: Lab Report, Score: 47
ID: 31, Name: Lauren Klocker, Assignment: Research Paper, Score: 78
ID: 32, Name: Michael Benson, Assignment: Presentation, Score: 72
ID: 32, Name: Michael Benson, Assignment: Homework 1, Score: 62
ID: 33, Name: Sean Rozga, Assignment: Final Exam, Score: 10
ID: 33, Name: Sean Rozga, Assignment: Discussion Board, Score: 18
ID: 33, Name: Sean Rozga, Assignment: Presentation, Score: 75
ID: 33, Name: Sean Rozga, Assignment: Homework 1, Score: 48
ID: 34, Name: Cody Vermeylen, Assignment: Homework 1, Score: 56
ID: 34, Name: Cody Vermeylen, Assignment: Final Exam, Score: 87
ID: 34, Name: Cody Vermeylen, Assignment: Project 1, Score: 63
ID: 34, Name: Cody Vermeylen, Assignment: Research Paper, Score: 37
ID: 34, Name: Cody Vermeylen, Assignment: Quiz 1, Score: 65
ID: 34, Name: Cody Vermeylen, Assignment: Discussion Board, Score: 85
ID: 34, Name: Cody Vermeylen, Assignment: Research Paper, Score: 53
ID: 34, Name: Cody Vermeylen, Assignment: Quiz 1, Score: 86
ID: 34, Name: Cody Vermeylen, Assignment: Presentation, Score: 44
ID: 34, Name: Cody Vermeylen, Assignment: Case Study, Score: 27
ID: 34, Name: Cody Vermeylen, Assignment: Lab Report, Score: 61
ID: 34, Name: Cody Vermeylen, Assignment: Quiz 1, Score: 39
ID: 34, Name: Cody Vermeylen, Assignment: Discussion Board, Score: 14
ID: 34, Name: Cody Vermeylen, Assignment: Final Exam, Score: 7
ID: 34, Name: Cody Vermeylen, Assignment: Homework 1, Score: 97
ID: 34, Name: Cody Vermeylen, Assignment: Quiz 1, Score: 81
ID: 34, Name: Cody Vermeylen, Assignment: Project 1, Score: 21
ID: 34, Name: Cody Vermeylen, Assignment: Midterm Exam, Score: 78
ID: 34, Name: Cody Vermeylen, Assignment: Case Study, Score: 67
ID: 34, Name: Cody Vermeylen, Assignment: Research Paper, Score: 28
ID: 34, Name: Cody Vermeylen, Assignment: Quiz 1, Score: 71
ID: 34, Name: Cody Vermeylen, Assignment: Presentation, Score: 53
ID: 34, Name: Cody Vermeylen, Assignment: Discussion Board, Score: 45
ID: 34, Name: Cody Vermeylen, Assignment: Lab Report, Score: 12
ID: 35, Name: Kinaana al-Jamail, Assignment: Midterm Exam, Score: 18
ID: 35, Name: Kinaana al-Jamail, Assignment: Case Study, Score: 51
ID: 35, Name: Kinaana al-Jamail, Assignment: Homework 1, Score: 68
ID: 35, Name: Kinaana al-Jamail, Assignment: Lab Report, Score: 53
ID: 35, Name: Kinaana al-Jamail, Assignment: Final Exam, Score: 50
ID: 35, Name: Kinaana al-Jamail, Assignment: Case Study, Score: 39
ID: 35, Name: Kinaana al-Jamail, Assignment: Project 1, Score: 30
ID: 36, Name: Daniel Garcia, Assignment: Discussion Board, Score: 54
ID: 36, Name: Daniel Garcia, Assignment: Midterm Exam, Score: 99
ID: 36, Name: Daniel Garcia, Assignment: Project 1, Score: 73
ID: 36, Name: Daniel Garcia, Assignment: Research Paper, Score: 34
ID: 36, Name: Daniel Garcia, Assignment: Homework 1, Score: 45
ID: 36, Name: Daniel Garcia, Assignment: Quiz 1, Score: 81
ID: 36, Name: Daniel Garcia, Assignment: Final Exam, Score: 12
ID: 36, Name: Daniel Garcia, Assignment: Case Study, Score: 86
ID: 36, Name: Daniel Garcia, Assignment: Presentation, Score: 33
ID: 36, Name: Daniel Garcia, Assignment: Case Study, Score: 57
ID: 36, Name: Daniel Garcia, Assignment: Presentation, Score: 71
ID: 36, Name: Daniel Garcia, Assignment: Project 1, Score: 72
ID: 36, Name: Daniel Garcia, Assignment: Quiz 1, Score: 57
ID: 36, Name: Daniel Garcia, Assignment: Homework 1, Score: 68
ID: 36, Name: Daniel Garcia, Assignment: Case Study, Score: 90
ID: 36, Name: Daniel Garcia, Assignment: Midterm Exam, Score: 52
ID: 36, Name: Daniel Garcia, Assignment: Presentation, Score: 85
ID: 36, Name: Daniel Garcia, Assignment: Final Exam, Score: 12
ID: 37, Name: Katrina Saito, Assignment: Presentation, Score: 65
ID: 37, Name: Katrina Saito, Assignment: Final Exam, Score: 36
ID: 37, Name: Katrina Saito, Assignment: Case Study, Score: 12
ID: 37, Name: Katrina Saito, Assignment: Research Paper, Score: 49
ID: 37, Name: Katrina Saito, Assignment: Project 1, Score: 3
ID: 37, Name: Katrina Saito, Assignment: Quiz 1, Score: 63
ID: 37, Name: Katrina Saito, Assignment: Midterm Exam, Score: 23
ID: 37, Name: Katrina Saito, Assignment: Final Exam, Score: 77
ID: 37, Name: Katrina Saito, Assignment: Presentation, Score: 38
ID: 37, Name: Katrina Saito, Assignment: Lab Report, Score: 13
ID: 37, Name: Katrina Saito, Assignment: Homework 1, Score: 62
ID: 37, Name: Katrina Saito, Assignment: Quiz 1, Score: 23
ID: 37, Name: Katrina Saito, Assignment: Final Exam, Score: 17
ID: 37, Name: Katrina Saito, Assignment: Case Study, Score: 55
ID: 37, Name: Katrina Saito, Assignment: Midterm Exam, Score: 79
ID: 38, Name: Joshua Galloway, Assignment: Lab Report, Score: 30
ID: 38, Name: Joshua Galloway, Assignment: Midterm Exam, Score: 82
ID: 38, Name: Joshua Galloway, Assignment: Quiz 1, Score: 7
ID: 38, Name: Joshua Galloway, Assignment: Final Exam, Score: 74
ID: 38, Name: Joshua Galloway, Assignment: Homework 1, Score: 38
ID: 38, Name: Joshua Galloway, Assignment: Case Study, Score: 10
ID: 38, Name: Joshua Galloway, Assignment: Quiz 1, Score: 7
ID: 39, Name: Aylin Mendoza, Assignment: Lab Report, Score: 27
ID: 39, Name: Aylin Mendoza, Assignment: Midterm Exam, Score: 35
ID: 39, Name: Aylin Mendoza, Assignment: Quiz 1, Score: 100
ID: 39, Name: Aylin Mendoza, Assignment: Final Exam, Score: 28
ID: 39, Name: Aylin Mendoza, Assignment: Homework 1, Score: 16
ID: 39, Name: Aylin Mendoza, Assignment: Discussion Board, Score: 16
ID: 39, Name: Aylin Mendoza, Assignment: Homework 1, Score: 77
ID: 39, Name: Aylin Mendoza, Assignment: Midterm Exam, Score: 64
ID: 39, Name: Aylin Mendoza, Assignment: Case Study, Score: 23
ID: 39, Name: Aylin Mendoza, Assignment: Midterm Exam, Score: 29
ID: 39, Name: Aylin Mendoza, Assignment: Case Study, Score: 62
ID: 39, Name: Aylin Mendoza, Assignment: Project 1, Score: 60
ID: 39, Name: Aylin Mendoza, Assignment: Research Paper, Score: 61
ID: 39, Name: Aylin Mendoza, Assignment: Presentation, Score: 55
ID: 39, Name: Aylin Mendoza, Assignment: Quiz 1, Score: 75
ID: 39, Name: Aylin Mendoza, Assignment: Discussion Board, Score: 5
ID: 39, Name: Aylin Mendoza, Assignment: Presentation, Score: 100
ID: 39, Name: Aylin Mendoza, Assignment: Homework 1, Score: 15
ID: 39, Name: Aylin Mendoza, Assignment: Lab Report, Score: 41
ID: 39, Name: Aylin Mendoza, Assignment: Case Study, Score: 34
ID: 40, Name: Sharon Fyfe, Assignment: Case Study, Score: 29
ID: 40, Name: Sharon Fyfe, Assignment: Final Exam, Score: 96
ID: 40, Name: Sharon Fyfe, Assignment: Homework 1, Score: 56
ID: 40, Name: Sharon Fyfe, Assignment: Lab Report, Score: 29
ID: 40, Name: Sharon Fyfe, Assignment: Discussion Board, Score: 57
ID: 40, Name: Sharon Fyfe, Assignment: Project 1, Score: 45
ID: 40, Name: Sharon Fyfe, Assignment: Case Study, Score: 90
ID: 40, Name: Sharon Fyfe, Assignment: Quiz 1, Score: 31
ID: 40, Name: Sharon Fyfe, Assignment: Homework 1, Score: 91
ID: 40, Name: Sharon Fyfe, Assignment: Project 1, Score: 63
ID: 40, Name: Sharon Fyfe, Assignment: Lab Report, Score: 14
ID: 40, Name: Sharon Fyfe, Assignment: Presentation, Score: 69
ID: 41, Name: Afnaan el-Mohammed, Assignment: Homework 1, Score: 20
ID: 41, Name: Afnaan el-Mohammed, Assignment: Project 1, Score: 89
ID: 41, Name: Afnaan el-Mohammed, Assignment: Presentation, Score: 94
ID: 41, Name: Afnaan el-Mohammed, Assignment: Quiz 1, Score: 56
ID: 41, Name: Afnaan el-Mohammed, Assignment: Research Paper, Score: 98
ID: 41, Name: Afnaan el-Mohammed, Assignment: Final Exam, Score: 55
ID: 41, Name: Afnaan el-Mohammed, Assignment: Final Exam, Score: 38
ID: 41, Name: Afnaan el-Mohammed, Assignment: Case Study, Score: 79
ID: 41, Name: Afnaan el-Mohammed, Assignment: Midterm Exam, Score: 30
ID: 42, Name: Jesse Williams, Assignment: Research Paper, Score: 19
ID: 42, Name: Jesse Williams, Assignment: Presentation, Score: 37
ID: 42, Name: Jesse Williams, Assignment: Quiz 1, Score: 54
ID: 42, Name: Jesse Williams, Assignment: Final Exam, Score: 33
ID: 42, Name: Jesse Williams, Assignment: Lab Report, Score: 40
ID: 42, Name: Jesse Williams, Assignment: Midterm Exam, Score: 95
ID: 42, Name: Jesse Williams, Assignment: Presentation, Score: 65
ID: 42, Name: Jesse Williams, Assignment: Lab Report, Score: 27
ID: 43, Name: Kenny Fukushima, Assignment: Quiz 1, Score: 76
ID: 43, Name: Kenny Fukushima, Assignment: Case Study, Score: 88
ID: 44, Name: Tawnie Glaisher, Assignment: Final Exam, Score: 7
ID: 44, Name: Tawnie Glaisher, Assignment: Discussion Board, Score: 39
ID: 44, Name: Tawnie Glaisher, Assignment: Homework 1, Score: 39
ID: 44, Name: Tawnie Glaisher, Assignment: Quiz 1, Score: 91
ID: 44, Name: Tawnie Glaisher, Assignment: Final Exam, Score: 33
ID: 44, Name: Tawnie Glaisher, Assignment: Case Study, Score: 63
ID: 44, Name: Tawnie Glaisher, Assignment: Presentation, Score: 90
ID: 45, Name: Britany Stevens, Assignment: Research Paper, Score: 12
ID: 45, Name: Britany Stevens, Assignment: Presentation, Score: 91
ID: 45, Name: Britany Stevens, Assignment: Research Paper, Score: 26
ID: 45, Name: Britany Stevens, Assignment: Quiz 1, Score: 23
ID: 45, Name: Britany Stevens, Assignment: Presentation, Score: 29
ID: 45, Name: Britany Stevens, Assignment: Discussion Board, Score: 22
ID: 45, Name: Britany Stevens, Assignment: Lab Report, Score: 30
ID: 46, Name: Alan Trinh, Assignment: Lab Report, Score: 4
ID: 46, Name: Alan Trinh, Assignment: Midterm Exam, Score: 91
ID: 46, Name: Alan Trinh, Assignment: Quiz 1, Score: 64
ID: 46, Name: Alan Trinh, Assignment: Final Exam, Score: 92
ID: 46, Name: Alan Trinh, Assignment: Homework 1, Score: 2
ID: 46, Name: Alan Trinh, Assignment: Research Paper, Score: 5
ID: 46, Name: Alan Trinh, Assignment: Midterm Exam, Score: 47
ID: 46, Name: Alan Trinh, Assignment: Final Exam, Score: 68
ID: 46, Name: Alan Trinh, Assignment: Case Study, Score: 40
ID: 46, Name: Alan Trinh, Assignment: Presentation, Score: 71
ID: 46, Name: Alan Trinh, Assignment: Project 1, Score: 7
ID: 46, Name: Alan Trinh, Assignment: Quiz 1, Score: 83
ID: 46, Name: Alan Trinh, Assignment: Discussion Board, Score: 84
ID: 46, Name: Alan Trinh, Assignment: Final Exam, Score: 87
ID: 46, Name: Alan Trinh, Assignment: Homework 1, Score: 17
ID: 46, Name: Alan Trinh, Assignment: Quiz 1, Score: 3
ID: 46, Name: Alan Trinh, Assignment: Case Study, Score: 1
ID: 46, Name: Alan Trinh, Assignment: Lab Report, Score: 72
ID: 46, Name: Alan Trinh, Assignment: Presentation, Score: 68
ID: 47, Name: Zoe Kern, Assignment: Homework 1, Score: 18
ID: 47, Name: Zoe Kern, Assignment: Project 1, Score: 88
ID: 47, Name: Zoe Kern, Assignment: Presentation, Score: 14
ID: 47, Name: Zoe Kern, Assignment: Quiz 1, Score: 31
ID: 47, Name: Zoe Kern, Assignment: Research Paper, Score: 15
ID: 47, Name: Zoe Kern, Assignment: Final Exam, Score: 74
ID: 47, Name: Zoe Kern, Assignment: Quiz 1, Score: 24
ID: 47, Name: Zoe Kern, Assignment: Case Study, Score: 58
ID: 48, Name: Sidney Beavers, Assignment: Research Paper, Score: 80
ID: 48, Name: Sidney Beavers, Assignment: Presentation, Score: 71
ID: 48, Name: Sidney Beavers, Assignment: Lab Report, Score: 94
ID: 48, Name: Sidney Beavers, Assignment: Research Paper, Score: 60
ID: 48, Name: Sidney Beavers, Assignment: Discussion Board, Score: 33
ID: 48, Name: Sidney Beavers, Assignment: Case Study, Score: 53
ID: 48, Name: Sidney Beavers, Assignment: Quiz 1, Score: 52
ID: 49, Name: Miriam Aguilar, Assignment: Midterm Exam, Score: 60
ID: 49, Name: Miriam Aguilar, Assignment: Case Study, Score: 64
ID: 49, Name: Miriam Aguilar, Assignment: Project 1, Score: 30
ID: 49, Name: Miriam Aguilar, Assignment: Research Paper, Score: 85
ID: 49, Name: Miriam Aguilar, Assignment: Presentation, Score: 39
ID: 49, Name: Miriam Aguilar, Assignment: Quiz 1, Score: 43
ID: 50, Name: Issac Mata, Assignment: Discussion Board, Score: 25
ID: 50, Name: Issac Mata, Assignment: Presentation, Score: 49
ID: 50, Name: Issac Mata, Assignment: Homework 1, Score: 53
ID: 50, Name: Issac Mata, Assignment: Lab Report, Score: 37
ID: 50, Name: Issac Mata, Assignment: Case Study, Score: 8
ID: 51, Name: Hannah Uren, Assignment: Presentation, Score: 43
ID: 51, Name: Hannah Uren, Assignment: Final Exam, Score: 76
ID: 51, Name: Hannah Uren, Assignment: Case Study, Score: 56
ID: 51, Name: Hannah Uren, Assignment: Research Paper, Score: 18
ID: 51, Name: Hannah Uren, Assignment: Project 1, Score: 80
ID: 51, Name: Hannah Uren, Assignment: Quiz 1, Score: 58
ID: 51, Name: Hannah Uren, Assignment: Lab Report, Score: 28
ID: 51, Name: Hannah Uren, Assignment: Presentation, Score: 7
ID: 51, Name: Hannah Uren, Assignment: Presentation, Score: 38
ID: 51, Name: Hannah Uren, Assignment: Lab Report, Score: 1
ID: 52, Name: Zachary Bradley, Assignment: Research Paper, Score: 72
ID: 52, Name: Zachary Bradley, Assignment: Presentation, Score: 72
ID: 52, Name: Zachary Bradley, Assignment: Quiz 1, Score: 26
ID: 52, Name: Zachary Bradley, Assignment: Final Exam, Score: 17
ID: 52, Name: Zachary Bradley, Assignment: Lab Report, Score: 41
ID: 52, Name: Zachary Bradley, Assignment: Midterm Exam, Score: 96
ID: 52, Name: Zachary Bradley, Assignment: Research Paper, Score: 23
ID: 52, Name: Zachary Bradley, Assignment: Lab Report, Score: 6
ID: 52, Name: Zachary Bradley, Assignment: Quiz 1, Score: 16
ID: 52, Name: Zachary Bradley, Assignment: Midterm Exam, Score: 38
ID: 52, Name: Zachary Bradley, Assignment: Project 1, Score: 98
ID: 52, Name: Zachary Bradley, Assignment: Discussion Board, Score: 41
ID: 52, Name: Zachary Bradley, Assignment: Lab Report, Score: 36
ID: 52, Name: Zachary Bradley, Assignment: Project 1, Score: 74
ID: 52, Name: Zachary Bradley, Assignment: Homework 1, Score: 34
ID: 52, Name: Zachary Bradley, Assignment: Research Paper, Score: 73
ID: 52, Name: Zachary Bradley, Assignment: Case Study, Score: 56
ID: 52, Name: Zachary Bradley, Assignment: Project 1, Score: 76
ID: 53, Name: Moira Buttitto, Assignment: Presentation, Score: 22
ID: 53, Name: Moira Buttitto, Assignment: Discussion Board, Score: 86
ID: 53, Name: Moira Buttitto, Assignment: Final Exam, Score: 80
ID: 53, Name: Moira Buttitto, Assignment: Homework 1, Score: 98
ID: 53, Name: Moira Buttitto, Assignment: Final Exam, Score: 45
ID: 53, Name: Moira Buttitto, Assignment: Midterm Exam, Score: 22
ID: 53, Name: Moira Buttitto, Assignment: Lab Report, Score: 99
ID: 53, Name: Moira Buttitto, Assignment: Quiz 1, Score: 28
ID: 53, Name: Moira Buttitto, Assignment: Project 1, Score: 32
ID: 53, Name: Moira Buttitto, Assignment: Lab Report, Score: 28
ID: 53, Name: Moira Buttitto, Assignment: Research Paper, Score: 56
ID: 53, Name: Moira Buttitto, Assignment: Discussion Board, Score: 47
ID: 53, Name: Moira Buttitto, Assignment: Homework 1, Score: 89
ID: 53, Name: Moira Buttitto, Assignment: Final Exam, Score: 35
ID: 53, Name: Moira Buttitto, Assignment: Case Study, Score: 50
ID: 53, Name: Moira Buttitto, Assignment: Midterm Exam, Score: 18
ID: 54, Name: Nicole Humpal, Assignment: Discussion Board, Score: 36
ID: 54, Name: Nicole Humpal, Assignment: Research Paper, Score: 70
ID: 54, Name: Nicole Humpal, Assignment: Quiz 1, Score: 31
ID: 54, Name: Nicole Humpal, Assignment: Presentation, Score: 56
ID: 54, Name: Nicole Humpal, Assignment: Case Study, Score: 21
ID: 54, Name: Nicole Humpal, Assignment: Lab Report, Score: 5
ID: 54, Name: Nicole Humpal, Assignment: Lab Report, Score: 86
ID: 54, Name: Nicole Humpal, Assignment: Research Paper, Score: 16
ID: 54, Name: Nicole Humpal, Assignment: Discussion Board, Score: 56
ID: 54, Name: Nicole Humpal, Assignment: Case Study, Score: 79
ID: 54, Name: Nicole Humpal, Assignment: Quiz 1, Score: 93
ID: 55, Name: Georgia Williams, Assignment: Presentation, Score: 29
ID: 55, Name: Georgia Williams, Assignment: Project 1, Score: 79
ID: 55, Name: Georgia Williams, Assignment: Discussion Board, Score: 63
ID: 55, Name: Georgia Williams, Assignment: Final Exam, Score: 84
ID: 55, Name: Georgia Williams, Assignment: Quiz 1, Score: 62
ID: 55, Name: Georgia Williams, Assignment: Project 1, Score: 63
ID: 55, Name: Georgia Williams, Assignment: Midterm Exam, Score: 94
ID: 55, Name: Georgia Williams, Assignment: Case Study, Score: 69
ID: 55, Name: Georgia Williams, Assignment: Case Study, Score: 78
ID: 55, Name: Georgia Williams, Assignment: Final Exam, Score: 45
ID: 55, Name: Georgia Williams, Assignment: Homework 1, Score: 95
ID: 55, Name: Georgia Williams, Assignment: Lab Report, Score: 16
ID: 55, Name: Georgia Williams, Assignment: Discussion Board, Score: 9
ID: 55, Name: Georgia Williams, Assignment: Project 1, Score: 39
ID: 56, Name: Connor Ferry, Assignment: Final Exam, Score: 8
ID: 56, Name: Connor Ferry, Assignment: Discussion Board, Score: 60
ID: 56, Name: Connor Ferry, Assignment: Research Paper, Score: 71
ID: 56, Name: Connor Ferry, Assignment: Presentation, Score: 37
ID: 57, Name: Amanda Tatum, Assignment: Homework 1, Score: 14
ID: 57, Name: Amanda Tatum, Assignment: Quiz 1, Score: 44
ID: 57, Name: Amanda Tatum, Assignment: Final Exam, Score: 32
ID: 57, Name: Amanda Tatum, Assignment: Case Study, Score: 9
ID: 57, Name: Amanda Tatum, Assignment: Presentation, Score: 78
ID: 58, Name: Cameron Steinberg, Assignment: Midterm Exam, Score: 27
ID: 58, Name: Cameron Steinberg, Assignment: Research Paper, Score: 81
ID: 58, Name: Cameron Steinberg, Assignment: Case Study, Score: 19
ID: 58, Name: Cameron Steinberg, Assignment: Lab Report, Score: 49
ID: 58, Name: Cameron Steinberg, Assignment: Presentation, Score: 55
ID: 58, Name: Cameron Steinberg, Assignment: Discussion Board, Score: 92
ID: 58, Name: Cameron Steinberg, Assignment: Final Exam, Score: 71
ID: 58, Name: Cameron Steinberg, Assignment: Research Paper, Score: 42
ID: 58, Name: Cameron Steinberg, Assignment: Presentation, Score: 51
ID: 58, Name: Cameron Steinberg, Assignment: Quiz 1, Score: 51
